Id,Education,Marital_Status,Income,Children,NumWebVisitsMonth,Response,Complain,SegmentLabel
1118,Master,Married,50965.0,1,8,0,0,Loyal
1491,2n Cycle,Together,71488.0,0,1,0,0,Loyal
4507,Graduation,Single,72228.0,0,3,0,0,Loyal
7023,PhD,Single,46231.0,3,9,0,0,Promising
6977,Graduation,Together,75702.0,1,6,0,0,Loyal
4042,Graduation,Divorced,43300.0,1,8,1,0,Promising
7274,Graduation,Married,78618.0,0,2,0,0,Loyal
2902,Graduation,Together,,2,5,0,0,At Risk
3332,Graduation,Single,29760.0,1,8,0,0,Promising
7433,Graduation,Single,29760.0,1,8,0,0,Promising
9386,Graduation,Together,50127.0,1,6,0,0,Promising
5176,Graduation,Together,29604.0,1,9,0,0,At Risk
10323,Graduation,Married,49413.0,1,5,0,0,Promising
4682,Graduation,Married,51876.0,0,1,0,0,Promising
3083,Graduation,Married,45837.0,2,7,0,0,Promising
8015,PhD,Divorced,85696.0,0,1,1,0,Loyal
1745,PhD,Divorced,85696.0,0,1,1,0,Loyal
3136,Master,Divorced,59432.0,1,5,0,0,Loyal
6991,Graduation,Divorced,43185.0,1,8,0,0,Loyal
8132,PhD,Married,60631.0,2,7,0,0,Loyal
503,Master,Married,20559.0,1,8,0,0,At Risk
8148,Master,Together,50898.0,2,5,0,0,Loyal
2736,Graduation,Married,73807.0,1,2,0,0,Loyal
8162,Master,Together,14661.0,0,6,0,0,At Risk
692,Graduation,Together,36807.0,2,6,0,0,At Risk
7706,2n Cycle,Together,46772.0,1,8,0,0,Loyal
9298,PhD,Together,81574.0,0,1,0,0,Loyal
2986,Graduation,Married,30772.0,2,6,0,0,At Risk
10812,PhD,Married,46377.0,1,4,0,0,At Risk
2909,PhD,Married,78128.0,1,3,0,0,Loyal
6974,PhD,Together,83443.0,0,2,0,0,Loyal
9140,2n Cycle,Together,50523.0,2,6,0,0,Promising
4554,Graduation,Together,47009.0,1,4,0,0,Loyal
7791,Master,Married,37054.0,2,7,0,0,At Risk
5455,PhD,Married,32011.0,1,7,0,0,Promising
7960,2n Cycle,Together,82122.0,0,1,0,0,Loyal
3426,Graduation,Divorced,70300.0,1,8,0,0,Loyal
5316,Master,Together,21024.0,0,7,0,0,At Risk
1404,Graduation,Together,34916.0,2,9,0,0,Promising
10598,Graduation,Together,27943.0,2,8,0,0,At Risk
8212,Master,Married,39791.0,1,7,0,0,Promising
3233,PhD,Married,62745.0,1,5,0,0,Loyal
7892,Graduation,Single,18589.0,0,7,0,0,Promising
2975,Graduation,Together,85606.0,1,3,0,0,Loyal
5043,Basic,Married,26997.0,0,7,0,0,Promising
3104,Graduation,Single,82332.0,0,2,1,0,Loyal
10854,PhD,Married,38853.0,2,7,0,0,At Risk
7419,Master,Divorced,27071.0,1,6,0,0,At Risk
5558,PhD,Single,90933.0,0,1,0,0,Loyal
832,PhD,Together,65814.0,1,5,0,0,Loyal
4964,PhD,Together,74250.0,0,1,0,0,Loyal
11030,Master,Married,33181.0,1,6,0,0,At Risk
4587,Master,Widow,45006.0,0,3,0,0,Promising
450,Master,Together,42315.0,1,3,0,0,Promising
11031,PhD,Married,48699.0,2,5,0,0,At Risk
4990,Graduation,Married,59111.0,0,7,0,0,Loyal
221,Graduation,Married,48726.0,1,6,0,0,Promising
4351,Graduation,Divorced,37244.0,2,7,0,0,At Risk
1357,Graduation,Together,74854.0,3,5,0,0,Loyal
5667,PhD,Married,60896.0,1,6,1,0,Loyal
8867,PhD,Married,67546.0,0,3,0,0,Loyal
2747,PhD,Married,67546.0,0,3,0,0,Loyal
7422,Graduation,Single,46923.0,1,7,0,0,Promising
4148,Graduation,Married,38988.0,3,8,0,0,Promising
9516,2n Cycle,Divorced,49118.0,0,7,1,0,Loyal
1291,PhD,Together,27683.0,1,8,0,0,Promising
1833,PhD,Single,39190.0,1,5,0,0,Promising
7270,Graduation,Divorced,56981.0,0,6,0,0,Loyal
8182,Graduation,Married,23228.0,1,8,0,0,Promising
10394,Graduation,Married,90000.0,0,1,0,0,Loyal
1142,PhD,Married,55707.0,1,3,0,0,Loyal
451,Graduation,Single,9255.0,1,8,0,0,At Risk
7128,PhD,Single,42997.0,2,7,0,0,At Risk
10678,Graduation,Together,71232.0,1,7,0,0,Loyal
7755,PhD,Married,57744.0,1,8,0,0,Loyal
4754,Master,Married,33585.0,1,4,0,0,At Risk
20,2n Cycle,Married,46891.0,1,4,0,0,Promising
2246,2n Cycle,Married,46891.0,1,4,0,0,Promising
10307,Graduation,Married,50387.0,2,5,0,0,Loyal
2147,Graduation,Together,76653.0,0,2,0,0,Loyal
10590,PhD,Together,76542.0,0,2,0,0,Loyal
6565,Master,Married,76995.0,1,5,0,0,Loyal
6619,Graduation,Married,38415.0,2,7,0,0,At Risk
4817,Graduation,Divorced,22304.0,0,8,0,0,At Risk
4508,Graduation,Single,75127.0,0,1,0,0,Loyal
4843,Graduation,Single,75127.0,0,1,0,0,Loyal
9197,Graduation,Married,39722.0,1,5,0,0,At Risk
6237,PhD,Single,7144.0,2,0,0,0,Loyal
6515,Graduation,Together,39771.0,1,4,0,0,At Risk
5954,Master,Divorced,42618.0,1,8,0,0,Promising
7938,PhD,Together,51518.0,1,3,0,0,Loyal
961,Graduation,Married,74716.0,1,4,0,0,Loyal
1764,Graduation,Single,33955.0,1,8,0,0,Promising
1916,Master,Married,45736.0,1,7,0,0,Loyal
6941,Graduation,Single,31632.0,0,7,0,0,At Risk
5562,Graduation,Married,60093.0,1,6,0,0,Loyal
1517,Graduation,Single,30822.0,1,7,0,0,At Risk
7286,Graduation,Together,41728.0,1,10,0,0,At Risk
4687,Master,Married,80739.0,0,1,0,0,Loyal
5631,Graduation,Single,49767.0,0,4,0,0,Loyal
1951,Basic,Married,34445.0,0,9,0,0,Loyal
123,Graduation,Widow,67046.0,1,2,0,0,Loyal
9451,Graduation,Married,73538.0,1,7,0,0,Loyal
7396,Graduation,Married,80398.0,0,3,0,0,Loyal
3298,Master,Married,52973.0,1,8,0,0,Loyal
6730,Graduation,Married,38998.0,2,8,0,1,At Risk
9916,Graduation,Married,38998.0,2,8,0,1,At Risk
2227,2n Cycle,Together,26490.0,0,6,0,0,Promising
946,2n Cycle,Together,26490.0,0,6,0,0,Promising
3745,2n Cycle,Married,23331.0,1,8,0,0,Promising
4094,Graduation,Married,60544.0,2,6,0,0,Promising
8588,Graduation,Married,60544.0,2,6,0,0,Promising
3916,PhD,Together,49269.0,1,7,0,0,Loyal
9135,Graduation,Together,27203.0,2,8,0,0,At Risk
1755,2n Cycle,Together,45204.0,1,3,0,0,At Risk
2875,Graduation,Married,67023.0,0,2,0,1,Loyal
2008,Graduation,Married,77583.0,0,2,0,0,Loyal
10925,Graduation,Married,76630.0,0,1,0,0,Loyal
1604,Master,Married,47353.0,1,5,0,0,Promising
5389,Graduation,Married,48920.0,2,7,0,0,Promising
2878,PhD,Married,67472.0,1,3,0,0,Loyal
4440,Master,Married,64100.0,1,7,0,0,Loyal
1324,Graduation,Married,38872.0,1,8,0,0,Promising
6262,Master,Single,72217.0,0,2,0,0,Loyal
3628,Basic,Single,15038.0,1,9,0,0,At Risk
3641,Graduation,Married,13624.0,1,6,0,0,At Risk
322,Graduation,Together,42554.0,2,4,0,0,At Risk
175,Graduation,Married,71952.0,1,4,0,0,Loyal
6988,Graduation,Married,71952.0,1,4,0,0,Loyal
8204,2n Cycle,Married,78041.0,0,2,0,0,Loyal
7476,Master,Single,63972.0,1,4,0,0,Loyal
5221,Graduation,Married,52852.0,1,8,0,0,Loyal
8970,PhD,Married,62010.0,1,5,0,0,Loyal
9286,Master,Together,83151.0,0,3,0,0,Loyal
5831,Graduation,Married,77870.0,1,8,1,0,Loyal
1010,Graduation,Together,46931.0,3,3,0,0,At Risk
11074,Graduation,Single,85072.0,0,0,0,0,Loyal
5896,Master,Married,73395.0,0,2,0,0,Loyal
3515,Graduation,Single,62307.0,1,5,0,0,Promising
5324,PhD,Married,58293.0,1,5,0,0,Loyal
6534,Graduation,Together,47889.0,1,5,0,0,At Risk
8373,Basic,Together,24594.0,1,5,0,0,At Risk
3829,Basic,Together,24594.0,1,5,0,0,At Risk
4501,Master,Single,69882.0,0,1,0,0,Loyal
4179,Graduation,Together,24221.0,0,4,0,0,At Risk
2292,Graduation,Single,22327.0,1,5,0,0,At Risk
9239,Master,Married,61923.0,2,3,0,0,Promising
8953,Master,Single,35791.0,3,8,0,0,At Risk
10258,Master,Single,35791.0,3,8,0,0,At Risk
3520,Master,Single,91172.0,0,3,1,0,Loyal
10402,Graduation,Married,35441.0,2,8,0,0,At Risk
11114,Graduation,Together,19656.0,1,7,0,0,Promising
9553,Graduation,Married,7500.0,0,6,0,0,At Risk
6055,Graduation,Married,71626.0,0,3,0,0,Loyal
4786,Graduation,Married,75330.0,2,6,0,0,Loyal
5015,Master,Married,34529.0,1,7,0,0,Promising
8560,Graduation,Single,48789.0,0,6,0,0,Loyal
3469,PhD,Divorced,34487.0,2,9,0,0,Promising
5885,2n Cycle,Married,35688.0,3,8,0,0,Promising
3310,2n Cycle,Married,35688.0,3,8,0,0,Promising
2134,Graduation,Single,53700.0,1,5,0,0,Loyal
2532,Master,Single,73454.0,0,5,0,0,Loyal
2579,Graduation,Married,71113.0,1,4,0,0,Loyal
3117,Graduation,Single,,1,7,0,0,Loyal
5623,Master,Married,31535.0,1,7,0,0,At Risk
4789,Graduation,Together,80812.0,0,2,0,0,Loyal
9523,Graduation,Together,40479.0,1,4,0,0,At Risk
5268,Graduation,Married,29440.0,2,7,0,0,At Risk
1545,Graduation,Married,38508.0,1,8,0,0,Loyal
2254,Graduation,Married,69520.0,0,5,0,0,Loyal
2661,Graduation,Single,18701.0,2,5,0,0,At Risk
3130,Graduation,Single,18701.0,2,5,0,0,At Risk
5847,Graduation,Divorced,69901.0,1,5,0,0,Loyal
5863,Graduation,Married,47703.0,1,5,0,0,Loyal
999,Graduation,Single,86037.0,0,3,1,0,Loyal
2931,Graduation,Divorced,71847.0,0,3,0,0,Loyal
1890,2n Cycle,Together,42033.0,2,7,0,0,At Risk
5589,Graduation,Divorced,51983.0,1,7,0,0,Loyal
10172,Graduation,Single,68655.0,0,3,0,0,Loyal
6729,Graduation,Single,68655.0,0,3,0,0,Loyal
10492,Graduation,Together,38285.0,3,2,0,0,At Risk
2939,Master,Together,79419.0,0,2,0,0,Loyal
5948,Graduation,Single,57338.0,1,5,0,0,Promising
574,Graduation,Married,42523.0,0,2,0,0,At Risk
3266,Graduation,Married,42523.0,0,2,0,0,At Risk
10500,Graduation,Married,31761.0,1,5,0,0,Promising
7987,Graduation,Married,65747.0,1,6,0,0,Loyal
1135,Master,Together,17144.0,2,7,0,0,At Risk
24,Master,Together,17144.0,2,7,0,0,At Risk
7244,Graduation,Single,,3,6,0,0,Promising
1966,PhD,Married,84618.0,0,2,0,0,Loyal
7789,PhD,Married,84618.0,0,2,0,0,Loyal
3336,PhD,Together,66375.0,1,7,0,0,Promising
5644,Graduation,Together,42213.0,1,7,0,0,Promising
1295,Graduation,Married,,1,4,0,0,Loyal
6663,PhD,Single,51141.0,0,5,0,0,Promising
10262,Graduation,Married,15072.0,2,5,0,0,At Risk
456,2n Cycle,Married,7500.0,1,8,0,0,At Risk
3270,2n Cycle,Together,17117.0,1,9,0,0,Promising
5748,Graduation,Married,59754.0,1,5,1,0,Loyal
8952,Master,Married,65569.0,1,3,0,0,Loyal
3921,2n Cycle,Widow,28457.0,0,8,0,0,Promising
9826,PhD,Single,86857.0,0,2,1,0,Loyal
5830,PhD,Single,86857.0,0,2,1,0,Loyal
8310,Graduation,Together,68142.0,1,6,0,0,Loyal
6382,Graduation,Together,48794.0,2,4,0,0,At Risk
8439,Graduation,Together,63404.0,2,4,0,0,Loyal
7613,2n Cycle,Together,49669.0,1,6,0,0,Promising
48,Graduation,Together,55761.0,1,6,0,0,Promising
5046,Graduation,Divorced,78331.0,1,4,0,0,Loyal
3231,Graduation,Married,37971.0,1,8,0,0,At Risk
7181,Graduation,Married,30368.0,1,8,0,0,At Risk
1663,PhD,Together,34043.0,1,9,0,0,At Risk
5441,PhD,Widow,54111.0,1,5,0,0,Promising
8602,Graduation,Divorced,69932.0,1,4,0,0,Loyal
9925,PhD,Together,39665.0,1,7,0,0,Promising
9499,Graduation,Married,93404.0,3,5,0,0,Loyal
6568,Graduation,Married,38680.0,1,7,0,0,At Risk
3032,Graduation,Married,24570.0,1,9,0,0,Promising
5153,PhD,Married,77766.0,1,6,1,0,Loyal
4127,PhD,Married,77766.0,1,6,1,0,Loyal
9940,Graduation,Together,64961.0,1,3,0,0,Loyal
7527,Master,Divorced,23748.0,1,8,0,0,Promising
3406,Graduation,Single,45989.0,1,3,0,0,Promising
9771,2n Cycle,Single,23331.0,1,9,0,0,Promising
6722,PhD,Married,70421.0,1,6,0,0,Loyal
213,PhD,Single,23091.0,2,7,0,0,At Risk
8541,2n Cycle,Married,24683.0,1,5,0,0,At Risk
8475,PhD,Married,157243.0,1,0,0,0,Loyal
8070,PhD,Married,54222.0,1,3,0,0,Promising
313,Graduation,Widow,73455.0,0,3,0,0,Loyal
9757,Graduation,Together,84906.0,0,2,0,0,Loyal
2088,Graduation,Together,84906.0,0,2,0,0,Loyal
2320,2n Cycle,Married,47025.0,1,9,0,0,Loyal
966,Graduation,Married,44529.0,1,5,0,0,Loyal
9706,PhD,Single,31560.0,1,8,0,0,Promising
3979,PhD,Divorced,90687.0,0,2,1,0,Loyal
5602,PhD,Together,66973.0,0,3,0,0,Loyal
2202,Graduation,Together,41154.0,1,5,0,0,At Risk
9645,Graduation,Married,64590.0,0,6,0,0,Loyal
7230,PhD,Divorced,50611.0,1,6,1,0,Loyal
5675,PhD,Divorced,50611.0,1,6,0,0,Loyal
4974,Graduation,Single,83273.0,3,7,0,0,Loyal
5687,Graduation,Divorced,81702.0,0,3,0,0,Loyal
5871,Master,Together,24401.0,0,8,0,0,Loyal
3846,Graduation,Married,42557.0,1,8,0,0,Promising
10001,2n Cycle,Together,7500.0,1,9,0,0,Promising
2831,Graduation,Together,78416.0,1,3,0,0,Loyal
868,Graduation,Married,44794.0,1,6,0,0,At Risk
7212,Graduation,Married,44794.0,1,6,0,0,At Risk
1743,Graduation,Single,69719.0,0,1,0,0,Promising
2415,Graduation,Together,62568.0,1,4,0,0,Loyal
7947,Graduation,Married,42231.0,2,5,0,0,At Risk
2106,2n Cycle,Married,20130.0,0,8,0,0,At Risk
3363,2n Cycle,Married,20130.0,0,8,0,0,At Risk
8595,Graduation,Widow,42429.0,1,5,0,0,At Risk
7232,Graduation,Widow,42429.0,1,5,0,0,At Risk
7829,2n Cycle,Divorced,36640.0,1,5,0,1,At Risk
9977,Graduation,Divorced,78901.0,1,4,0,0,Loyal
10142,PhD,Divorced,66476.0,1,4,0,0,Loyal
5263,2n Cycle,Married,31056.0,1,8,0,0,At Risk
22,Graduation,Divorced,46310.0,1,8,0,0,Promising
528,Graduation,Married,65819.0,0,3,0,0,Loyal
4070,PhD,Married,94871.0,2,7,1,0,Loyal
