Income,Education,Marital_Status,Kids,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumDealsPurchases,TotalSpend,Response,NumWebVisitsMonth,Segment,RFM_Score
38136.0,Graduation,Married,1,3,1,2,2,103,0,8,At Risk,6
67432.0,Graduation,Married,1,8,5,4,2,1335,0,4,Loyal,11
40689.0,Graduation,Together,1,7,1,5,7,444,0,8,Potential,8
40689.0,Graduation,Together,1,7,1,5,7,444,0,8,Potential,8
101970.0,Graduation,Single,0,6,8,13,0,1135,1,2,Loyal,11
44325.0,PhD,Married,1,8,2,7,4,542,0,8,Potential,9
61467.0,PhD,Married,2,5,2,10,3,594,0,5,Potential,9
48178.0,Graduation,Married,2,5,1,4,6,254,0,8,Potential,8
16005.0,Basic,Married,1,2,1,2,3,103,0,8,At Risk,6
79593.0,Graduation,Married,0,5,6,7,1,1366,0,2,Loyal,11
79593.0,Graduation,Married,0,5,6,7,1,1366,0,2,Loyal,11
61180.0,Graduation,Married,1,5,5,6,2,704,0,3,Loyal,10
64449.0,Graduation,Single,1,5,3,12,4,805,0,4,Loyal,11
77437.0,Graduation,Married,0,4,5,13,1,1125,0,1,Loyal,11
17649.0,Graduation,Married,1,3,0,3,3,45,0,8,At Risk,5
53103.0,Graduation,Together,1,10,6,7,5,1085,0,7,Loyal,11
71819.0,Graduation,Together,1,3,3,5,3,1574,0,6,Loyal,10
74290.0,Master,Divorced,1,10,8,10,4,1217,0,6,Loyal,12
72282.0,Graduation,Single,0,5,7,9,1,1331,1,7,Loyal,12
47352.0,Master,Together,1,6,1,5,4,319,0,7,Potential,8
47352.0,Master,Together,1,6,1,5,4,319,0,7,Potential,8
46524.0,Graduation,Single,1,1,1,5,2,177,0,3,At Risk,6
50200.0,Graduation,Together,2,7,1,5,6,401,0,8,Potential,8
18222.0,Graduation,Married,0,2,0,3,1,67,0,8,At Risk,6
77610.0,PhD,Married,1,4,7,4,2,1680,0,7,Loyal,11
38097.0,PhD,Married,2,3,2,2,4,184,1,7,At Risk,6
44377.0,PhD,Married,2,5,1,5,8,264,0,8,Potential,8
58684.0,Graduation,Single,0,5,3,12,1,813,0,2,Loyal,11
66480.0,Graduation,Married,2,4,1,7,7,312,0,4,Potential,8
49638.0,Graduation,Divorced,1,1,0,3,1,39,0,2,At Risk,4
50616.0,PhD,Together,1,1,1,4,1,67,0,2,At Risk,6
26642.0,PhD,Divorced,1,2,0,3,2,42,0,6,At Risk,5
33235.0,Graduation,Together,1,3,0,3,1,70,0,7,At Risk,6
23228.0,Graduation,Together,1,2,0,3,2,40,0,8,At Risk,5
36732.0,PhD,Married,2,1,1,4,3,47,0,2,At Risk,5
82657.0,Graduation,Together,0,7,5,10,1,2283,0,4,Loyal,12
64140.0,PhD,Divorced,2,2,5,6,5,1750,1,5,Loyal,10
44392.0,Graduation,Together,2,4,1,4,5,211,0,7,Potential,8
16185.0,Basic,Single,1,2,2,2,2,106,0,8,At Risk,6
38702.0,2n Cycle,Together,1,3,0,4,2,109,0,6,At Risk,6
54072.0,PhD,Married,2,2,0,2,1,39,0,8,At Risk,4
61787.0,Master,Divorced,0,8,4,6,1,1319,0,5,Loyal,11
34935.0,Graduation,Married,0,2,1,4,1,137,0,7,At Risk,6
34935.0,Graduation,Married,0,2,1,4,1,137,0,7,At Risk,6
59292.0,PhD,Together,1,3,5,8,2,507,0,3,Potential,9
59292.0,PhD,Together,1,3,5,8,2,507,0,3,Potential,9
57959.0,Graduation,Single,1,4,7,11,5,868,0,3,Loyal,11
92491.0,PhD,Married,0,7,5,12,1,2034,1,3,Loyal,12
42207.0,Master,Married,1,4,1,5,4,265,1,6,Potential,8
46984.0,Graduation,Widow,2,1,0,3,1,41,0,5,At Risk,4
23442.0,Graduation,Single,1,1,0,3,1,27,0,7,At Risk,4
46757.0,PhD,Single,1,4,4,7,6,1143,0,9,Loyal,10
14515.0,2n Cycle,Together,1,2,2,3,4,96,1,7,At Risk,6
80910.0,2n Cycle,Single,0,3,3,8,1,756,0,1,Potential,9
30545.0,Graduation,Together,1,2,0,3,2,69,0,7,At Risk,6
44802.0,Master,Single,0,9,4,12,2,1049,0,8,Loyal,11
79941.0,Graduation,Single,0,2,4,9,1,984,0,1,Loyal,10
79734.0,Master,Married,0,4,3,6,1,914,0,1,Potential,9
50353.0,Master,Married,0,4,4,6,1,442,0,3,Potential,8
77376.0,PhD,Together,2,6,3,10,4,661,0,4,Loyal,10
78075.0,PhD,Married,0,3,5,5,1,988,0,1,Potential,9
42473.0,PhD,Single,2,2,1,4,3,144,0,5,At Risk,6
25008.0,Graduation,Single,1,1,0,3,2,34,0,8,At Risk,4
56223.0,PhD,Married,1,2,1,5,2,156,0,4,At Risk,6
47850.0,Graduation,Married,1,3,0,4,1,134,0,6,At Risk,6
91820.0,PhD,Together,0,5,5,12,0,1497,0,1,Loyal,12
40637.0,PhD,Single,2,1,0,3,2,38,0,7,At Risk,4
23295.0,Graduation,Divorced,0,1,0,2,1,20,0,8,At Risk,4
84574.0,Graduation,Single,0,9,11,11,1,1375,0,5,Loyal,12
54165.0,Graduation,Together,0,2,1,7,1,236,0,2,Potential,8
28510.0,Graduation,Divorced,2,2,0,4,3,91,0,5,At Risk,6
67131.0,Graduation,Married,1,9,2,12,3,976,0,6,Loyal,11
56242.0,PhD,Married,1,8,4,11,5,971,0,6,Loyal,11
86580.0,PhD,Married,0,4,2,5,0,746,0,1,Potential,9
76005.0,Graduation,Together,0,3,5,13,1,1722,0,6,Loyal,12
54693.0,PhD,Married,1,6,4,13,8,929,0,6,Loyal,11
52750.0,Master,Married,1,5,7,9,6,860,0,4,Loyal,11
36997.0,Graduation,Divorced,2,2,1,4,5,94,0,5,At Risk,6
34230.0,PhD,Together,2,1,0,2,1,21,0,7,At Risk,4
47916.0,Graduation,Widow,1,7,4,6,5,606,0,6,Potential,9
60839.0,2n Cycle,Together,2,2,2,12,13,1250,0,8,Loyal,11
79930.0,PhD,Married,0,3,5,8,1,1753,0,2,Loyal,11
55158.0,PhD,Married,2,7,2,5,4,418,1,7,Potential,8
85485.0,2n Cycle,Single,0,6,6,6,1,1383,0,2,Loyal,11
75865.0,PhD,Married,0,3,5,10,1,1242,0,1,Loyal,11
44375.0,Graduation,Married,1,4,1,6,1,301,0,5,Potential,8
60504.0,PhD,Single,1,6,2,8,2,526,0,6,Potential,9
65492.0,Graduation,Married,0,4,7,13,2,1045,0,2,Loyal,11
67506.0,2n Cycle,Single,1,4,1,6,1,331,0,3,Potential,8
68805.0,PhD,Divorced,1,3,1,7,1,283,0,2,Potential,8
61209.0,Graduation,Single,0,5,3,4,1,957,0,2,Potential,9
66825.0,Graduation,Together,0,4,5,6,1,858,0,2,Loyal,10
87188.0,PhD,Single,0,10,2,6,1,1923,1,3,Loyal,11
84953.0,Master,Widow,0,3,10,4,1,1024,1,2,Loyal,10
74637.0,PhD,Single,0,6,9,9,1,1650,0,3,Loyal,12
86111.0,Graduation,Married,0,5,7,10,1,1385,0,2,Loyal,12
77632.0,Master,Together,0,4,2,6,1,2252,1,2,Loyal,10
31814.0,Graduation,Married,1,2,0,3,2,83,0,9,At Risk,6
70116.0,PhD,Married,0,2,8,12,1,1536,0,1,Loyal,12
48240.0,PhD,Single,0,6,3,13,3,882,1,5,Loyal,11
40101.0,Master,Together,1,6,1,6,4,415,0,7,Potential,8
70503.0,Graduation,Married,0,2,4,9,1,1727,0,6,Loyal,11
79205.0,Graduation,Married,0,6,5,4,1,895,1,4,Loyal,10
51766.0,Graduation,Single,1,4,2,4,2,275,0,5,Potential,8
62994.0,Graduation,Together,1,6,2,4,1,312,0,6,Potential,8
65640.0,PhD,Together,1,5,1,8,1,461,0,2,Potential,8
38361.0,Graduation,Together,1,3,1,3,3,137,0,7,At Risk,6
38361.0,Graduation,Together,1,3,1,3,3,137,0,7,At Risk,6
19986.0,Graduation,Married,1,0,0,3,1,22,0,7,At Risk,4
19986.0,Graduation,Married,1,0,0,3,1,22,0,7,At Risk,4
72903.0,Graduation,Single,0,7,5,8,1,2013,1,4,Loyal,12
45072.0,PhD,Divorced,3,6,1,4,5,284,0,8,Potential,8
59062.0,PhD,Married,3,2,0,3,2,71,0,4,At Risk,6
61794.0,Master,Married,1,4,4,10,2,611,0,2,Potential,9
45143.0,Master,Together,1,6,1,5,3,311,0,7,Potential,8
45143.0,Master,Together,1,6,1,5,3,311,0,7,Potential,8
26877.0,Master,Single,0,3,1,6,2,268,0,6,Potential,8
36921.0,PhD,Divorced,2,2,0,3,2,38,0,7,At Risk,5
54342.0,2n Cycle,Together,2,3,1,4,4,177,0,6,At Risk,6
62772.0,Master,Single,1,5,6,11,1,946,0,2,Loyal,11
75032.0,PhD,Married,1,5,4,9,2,1215,0,3,Loyal,11
22419.0,Graduation,Married,0,3,2,2,1,162,0,8,At Risk,6
22419.0,Graduation,Married,0,3,2,2,1,162,0,8,At Risk,6
36550.0,2n Cycle,Married,1,9,1,5,5,577,0,9,Potential,9
75027.0,Graduation,Married,1,9,4,6,2,1390,0,5,Loyal,11
63159.0,PhD,Single,0,3,5,8,1,1797,0,3,Loyal,11
54108.0,Master,Married,2,8,2,9,13,747,0,8,Loyal,10
81795.0,Graduation,Married,0,4,11,7,1,1382,0,2,Loyal,12
59594.0,Graduation,Married,1,8,1,7,1,499,0,7,Potential,9
18492.0,Master,Together,1,1,0,2,1,10,0,8,At Risk,4
94472.0,Graduation,Single,1,5,5,5,1,1691,0,5,Loyal,11
70337.0,Graduation,Single,0,2,2,12,1,576,0,1,Potential,9
34853.0,Graduation,Single,2,2,0,3,2,34,0,6,At Risk,5
,Master,Widow,0,5,5,11,1,1564,1,1,Loyal,12
16269.0,PhD,Single,1,3,0,3,3,44,0,8,At Risk,5
50272.0,Graduation,Together,1,4,1,5,3,233,0,7,Potential,8
22804.0,Graduation,Single,1,2,0,2,1,26,0,9,At Risk,4
22804.0,Graduation,Single,1,2,0,2,1,26,0,9,At Risk,4
30631.0,Graduation,Married,1,3,1,2,1,70,0,7,At Risk,6
78420.0,PhD,Single,0,3,10,8,1,1453,0,1,Loyal,12
81741.0,Graduation,Single,0,6,6,7,0,1572,0,2,Loyal,11
25721.0,Graduation,Married,1,1,1,2,1,34,1,7,At Risk,4
31907.0,Graduation,Single,0,6,1,6,1,449,0,7,Potential,8
37859.0,Graduation,Divorced,3,1,0,3,2,36,0,8,At Risk,4
30261.0,Graduation,Together,3,0,0,3,1,22,0,8,At Risk,4
21645.0,Graduation,Together,1,3,0,3,3,65,1,9,At Risk,6
21282.0,2n Cycle,Divorced,1,2,1,2,2,46,0,6,At Risk,5
32144.0,Graduation,Together,2,2,1,3,4,54,0,7,At Risk,5
62637.0,Master,Divorced,1,2,2,5,1,185,0,2,Potential,7
16626.0,Graduation,Together,2,3,0,3,3,68,0,9,At Risk,6
54690.0,2n Cycle,Married,2,3,1,5,3,198,0,3,Potential,8
54690.0,2n Cycle,Married,2,3,1,5,3,198,0,3,Potential,8
61284.0,PhD,Single,0,11,2,8,1,811,0,6,Loyal,11
23718.0,2n Cycle,Married,1,3,1,2,3,81,0,7,At Risk,6
33419.0,PhD,Single,1,2,0,4,2,86,0,7,At Risk,6
82025.0,Graduation,Divorced,0,3,2,6,1,1187,1,1,Loyal,10
15056.0,Basic,Single,2,2,2,3,5,88,0,5,At Risk,6
48192.0,Graduation,Married,0,2,8,12,3,1526,1,8,Loyal,12
67309.0,2n Cycle,Together,2,9,6,9,15,1082,0,7,Loyal,11
66033.0,Graduation,Widow,1,8,3,7,2,677,0,7,Loyal,10
28769.0,Graduation,Single,1,4,1,4,3,191,0,9,Potential,7
6835.0,PhD,Together,1,0,0,1,0,137,0,20,At Risk,5
32880.0,Graduation,Married,1,1,0,3,1,42,0,8,At Risk,4
23616.0,2n Cycle,Single,1,3,0,3,2,79,1,8,At Risk,6
19419.0,Graduation,Married,1,4,0,3,4,70,0,9,At Risk,6
34961.0,Graduation,Married,1,3,1,3,3,79,0,7,At Risk,6
64892.0,Graduation,Divorced,1,6,4,12,2,902,0,4,Loyal,11
16248.0,2n Cycle,Married,1,2,1,3,3,57,0,6,At Risk,6
43776.0,Graduation,Together,1,1,0,2,1,23,0,6,At Risk,4
52074.0,Graduation,Single,1,2,2,2,1,119,0,4,At Risk,6
22123.0,Basic,Widow,0,2,1,3,1,102,0,5,At Risk,6
35544.0,Master,Single,1,2,0,3,1,67,0,7,At Risk,6
59060.0,2n Cycle,Married,1,3,1,7,3,274,0,4,Potential,8
65665.0,Graduation,Married,1,5,10,8,1,945,0,3,Loyal,11
29819.0,Graduation,Divorced,1,3,0,3,3,39,0,6,At Risk,5
81217.0,Graduation,Single,0,3,7,11,1,1157,0,1,Loyal,11
81217.0,Graduation,Single,0,3,7,11,1,1157,0,1,Loyal,11
26095.0,Graduation,Single,1,1,0,3,1,42,0,7,At Risk,4
65706.0,2n Cycle,Divorced,0,11,3,12,1,1199,1,7,Loyal,12
31859.0,Graduation,Divorced,1,1,0,2,1,20,0,7,At Risk,4
93027.0,PhD,Married,0,7,10,5,0,2119,0,2,Loyal,12
58710.0,Graduation,Divorced,1,11,5,9,6,1185,0,6,Loyal,12
49618.0,Master,Together,2,3,1,3,4,129,0,7,At Risk,6
58308.0,Master,Single,1,2,6,3,4,900,0,8,Potential,9
40800.0,Graduation,Married,3,3,0,3,2,99,0,7,At Risk,6
18690.0,Graduation,Married,0,1,1,2,1,60,0,8,At Risk,5
18690.0,Graduation,Married,0,1,1,2,1,60,0,8,At Risk,5
18690.0,Graduation,Married,0,1,1,2,1,60,0,8,At Risk,5
28087.0,Graduation,Together,2,2,2,2,3,112,0,7,At Risk,6
75702.0,Graduation,Together,2,4,6,11,5,1148,0,8,Loyal,11
32892.0,PhD,Together,1,3,0,3,2,46,0,8,At Risk,5
32892.0,PhD,Together,1,3,0,3,2,46,0,8,At Risk,5
89120.0,Master,Together,0,5,6,7,1,1924,0,1,Loyal,11
27116.0,Graduation,Married,2,2,0,3,2,41,0,7,At Risk,5
46107.0,Graduation,Single,1,1,1,4,1,125,0,3,At Risk,6
54466.0,PhD,Single,2,1,0,2,1,16,0,5,At Risk,4
59686.0,Graduation,Single,1,4,1,6,1,274,0,4,Potential,8
82460.0,Graduation,Divorced,0,5,3,6,1,974,0,1,Potential,9
76045.0,PhD,Single,0,4,5,11,1,1323,0,2,Loyal,12
83829.0,Graduation,Divorced,0,4,7,6,0,1862,1,1,Loyal,11
83829.0,Graduation,Divorced,0,4,7,6,0,1862,1,1,Loyal,11
32889.0,Master,Together,2,2,1,3,3,55,0,5,At Risk,5
33462.0,Master,Divorced,1,2,0,3,1,54,0,7,At Risk,5
36627.0,Graduation,Divorced,2,0,0,3,1,16,0,5,At Risk,4
28718.0,Graduation,Married,1,2,0,3,2,57,0,8,At Risk,6
77981.0,Graduation,Married,1,7,4,7,3,664,0,5,Loyal,10
60230.0,Graduation,Single,1,6,3,6,2,1067,0,5,Loyal,10
74918.0,Graduation,Together,0,5,9,6,1,2047,0,3,Loyal,12
40464.0,Graduation,Single,1,8,2,8,6,630,0,8,Potential,9
64857.0,Master,Single,0,7,5,10,1,1540,0,4,Loyal,12
64857.0,Master,Single,0,7,5,10,1,1540,0,4,Loyal,12
63381.0,Graduation,Together,1,4,5,13,4,1005,0,2,Loyal,11
63381.0,Graduation,Together,1,4,5,13,4,1005,0,2,Loyal,11
66664.0,2n Cycle,Together,0,5,7,6,1,1289,0,3,Loyal,11
66664.0,2n Cycle,Together,0,5,7,6,1,1289,0,3,Loyal,11
86358.0,Graduation,Single,2,5,3,6,4,1722,0,8,Loyal,10
41443.0,Graduation,Married,1,8,1,5,6,482,0,8,Potential,8
57072.0,PhD,Married,1,7,5,13,2,1034,0,5,Loyal,11
54178.0,Graduation,Together,1,2,2,5,1,194,0,2,Potential,7
48767.0,PhD,Single,3,2,1,3,3,63,0,5,At Risk,6
51124.0,Master,Single,2,1,0,3,2,43,0,3,At Risk,4
43020.0,Graduation,Single,1,4,1,4,3,223,0,6,Potential,8
49980.0,Graduation,Single,1,3,1,5,2,195,0,5,Potential,8
72906.0,Graduation,Single,0,3,4,9,1,1151,0,1,Loyal,10
25176.0,2n Cycle,Together,2,1,0,2,1,13,0,7,At Risk,4
96876.0,Graduation,Together,0,7,7,9,1,1941,1,2,Loyal,12
31086.0,2n Cycle,Married,2,1,1,2,2,48,0,8,At Risk,4
24072.0,Graduation,Single,1,1,0,2,1,23,0,8,At Risk,4
76773.0,Graduation,Divorced,0,2,2,11,1,1156,0,1,Loyal,10
72190.0,Graduation,Married,0,5,6,4,1,1947,0,3,Loyal,11
83837.0,PhD,Married,0,9,10,5,1,1318,1,4,Loyal,12
17345.0,Graduation,Married,1,2,1,2,2,58,0,8,At Risk,6
75154.0,Master,Single,1,6,3,6,1,1143,1,3,Potential,9
28249.0,Basic,Married,0,2,0,3,1,43,0,6,At Risk,4
28249.0,Basic,Married,0,2,0,3,1,43,0,6,At Risk,4
69661.0,Master,Married,0,7,3,12,1,834,0,3,Loyal,10
27922.0,PhD,Together,1,2,0,3,1,41,0,4,At Risk,4
45903.0,Master,Together,1,2,1,3,2,66,0,4,At Risk,5
36273.0,Master,Single,1,3,0,3,2,76,0,6,At Risk,5
70777.0,Master,Married,1,5,3,12,3,787,0,3,Loyal,10
17148.0,Graduation,Married,1,3,1,3,4,68,0,8,At Risk,5
66476.0,Master,Together,1,6,8,10,2,1013,0,4,Loyal,10
45057.0,Master,Married,1,2,0,3,1,50,0,5,At Risk,4
41120.0,Graduation,Married,2,2,1,3,3,81,0,6,At Risk,5
,PhD,Single,0,1,3,4,1,186,0,2,At Risk,5
19485.0,Master,Single,2,1,0,2,1,10,0,7,At Risk,3
21840.0,PhD,Together,1,1,0,3,1,27,0,9,At Risk,3
41473.0,2n Cycle,Single,1,2,0,3,1,76,0,7,At Risk,5
31395.0,2n Cycle,Divorced,2,2,1,3,4,64,0,6,At Risk,5
68117.0,PhD,Widow,1,11,8,4,2,930,1,6,Loyal,10
47682.0,2n Cycle,Widow,1,4,3,8,4,521,0,5,Potential,8
83151.0,Master,Married,0,5,7,10,1,2346,1,2,Loyal,11
58086.0,PhD,Divorced,1,11,3,7,2,792,0,8,Loyal,10
84460.0,PhD,Together,0,9,9,4,0,523,1,5,Potential,9
66565.0,Graduation,Single,1,4,2,9,4,1065,0,8,Potential,9
23910.0,Graduation,Divorced,1,2,0,3,1,67,0,7,At Risk,5
35893.0,Graduation,Single,2,3,1,5,6,199,0,8,Potential,7
71128.0,Graduation,Divorced,1,2,10,12,3,1615,0,7,Loyal,11
38683.0,2n Cycle,Together,1,4,1,6,6,341,0,7,Potential,7
37150.0,Graduation,Married,1,4,3,6,8,467,0,7,Potential,7
61064.0,Graduation,Married,1,8,4,11,5,1080,0,6,Loyal,10
51650.0,PhD,Married,1,4,1,4,1,191,0,5,At Risk,6
55249.0,Master,Together,1,2,1,4,1,130,0,3,At Risk,5
46854.0,PhD,Single,2,5,1,3,6,263,1,8,Potential,7
14421.0,Basic,Married,0,1,0,2,1,16,0,5,At Risk,3
54132.0,PhD,Together,1,1,0,3,1,42,0,7,At Risk,3
153924.0,Graduation,Divorced,0,0,0,0,0,6,0,0,At Risk,3
64813.0,Graduation,Married,1,7,2,10,1,745,0,5,Potential,9
61872.0,Master,Married,1,4,4,9,4,573,0,4,Potential,8
58025.0,Graduation,Married,1,3,2,10,3,470,0,4,Potential,8
83790.0,Master,Married,0,8,10,6,1,1615,0,3,Loyal,11
34350.0,Graduation,Together,1,1,0,3,1,48,0,7,At Risk,3
33438.0,PhD,Widow,2,2,1,4,4,90,0,5,At Risk,5
21955.0,2n Cycle,Married,1,2,1,3,2,55,0,6,At Risk,4
60491.0,PhD,Married,1,6,11,7,4,1028,0,5,Loyal,10
59304.0,PhD,Married,1,7,8,10,3,1048,0,5,Loyal,10
34421.0,Graduation,Married,1,1,0,2,1,30,0,7,At Risk,3
34421.0,Graduation,Married,1,1,0,2,1,30,0,7,At Risk,3
51411.0,PhD,Single,3,0,0,3,1,18,0,5,At Risk,3
71964.0,Graduation,Divorced,0,5,6,5,1,1870,0,3,Loyal,10
64504.0,PhD,Together,3,11,3,4,7,1314,1,7,Loyal,10
49678.0,Graduation,Married,1,6,2,4,2,315,0,7,Potential,7
60482.0,Master,Single,1,7,2,7,1,507,0,7,Potential,8
55260.0,PhD,Single,1,8,10,5,2,1139,0,6,Loyal,10
67369.0,Master,Widow,1,7,4,10,4,1461,1,4,Loyal,11
47175.0,Master,Together,2,4,2,4,7,240,1,8,Potential,7
68743.0,Graduation,Divorced,0,11,5,13,1,2074,0,7,Loyal,11
56937.0,PhD,Together,1,8,6,9,7,906,1,6,Loyal,10
83033.0,Graduation,Together,1,11,4,10,1,1761,0,5,Loyal,11
37697.0,Graduation,Single,1,2,1,3,1,84,0,6,At Risk,5
37697.0,Graduation,Single,1,2,1,3,1,84,0,6,At Risk,5
44689.0,Graduation,Married,2,1,1,2,2,34,0,7,At Risk,3
23162.0,2n Cycle,Married,2,1,1,3,3,65,0,6,At Risk,5
63033.0,Graduation,Divorced,0,3,4,8,1,1102,0,2,Potential,9
40304.0,PhD,Single,1,2,0,3,1,57,0,7,At Risk,5
40059.0,Graduation,Married,1,6,2,3,1,414,0,8,Potential,7
80067.0,Graduation,Married,0,4,6,6,1,1600,0,2,Loyal,10
36038.0,PhD,Single,1,3,0,3,2,47,0,6,At Risk,4
,PhD,Single,1,3,0,3,2,47,0,6,At Risk,4
40521.0,Graduation,Together,2,0,1,2,1,21,0,5,At Risk,3
66334.0,PhD,Married,1,9,3,5,2,1161,1,5,Potential,9
11012.0,Graduation,Single,1,3,1,2,3,84,0,9,At Risk,5
31615.0,Graduation,Divorced,1,2,0,3,2,51,0,7,At Risk,4
,Graduation,Married,2,2,1,3,4,97,0,8,At Risk,5
69098.0,PhD,Married,0,7,8,9,1,2440,0,5,Loyal,11
70792.0,Graduation,Widow,0,3,4,10,2,1272,0,3,Loyal,10
17688.0,Graduation,Married,1,1,0,2,1,11,0,8,At Risk,3
25443.0,Basic,Married,1,1,0,3,1,32,0,8,At Risk,3
57091.0,PhD,Married,1,9,2,5,2,496,1,7,Potential,8
24336.0,2n Cycle,Single,1,1,0,2,1,31,0,7,At Risk,3
51111.0,2n Cycle,Married,2,2,0,3,2,55,0,6,At Risk,4
44503.0,Graduation,Single,2,2,0,3,2,48,0,6,At Risk,4
56850.0,Master,Married,1,1,1,3,1,63,0,2,At Risk,5
66582.0,PhD,Single,0,2,8,9,1,1288,0,1,Loyal,10
23148.0,2n Cycle,Married,0,2,0,3,1,37,0,7,At Risk,4
82224.0,Graduation,Married,0,6,9,5,1,902,0,3,Loyal,10
61917.0,PhD,Married,2,2,0,4,1,91,0,5,At Risk,5
43482.0,Graduation,Together,3,2,0,4,3,88,0,6,At Risk,5
68274.0,Graduation,Divorced,2,4,2,5,2,305,0,3,Potential,7
42373.0,Graduation,Single,2,2,1,5,5,163,0,5,At Risk,5
,Master,Together,1,4,1,4,2,207,0,6,Potential,7
57537.0,Graduation,Single,1,4,3,8,4,545,0,4,Potential,8
80995.0,PhD,Widow,1,8,9,4,1,1482,0,4,Loyal,11
30992.0,Graduation,Divorced,1,1,0,3,1,43,0,7,At Risk,3
30992.0,Graduation,Divorced,1,1,0,3,1,43,0,7,At Risk,3
78642.0,PhD,Together,1,4,9,4,1,1816,0,6,Loyal,10
74268.0,Graduation,Married,0,4,3,5,1,892,0,2,Potential,8
75072.0,Graduation,Together,1,5,4,8,2,1073,0,3,Potential,9
56253.0,Graduation,Together,1,7,2,9,4,597,0,6,Potential,8
59925.0,Graduation,Together,1,9,2,9,3,766,0,6,Loyal,10
62807.0,Graduation,Together,1,5,3,12,3,819,0,5,Loyal,10
62807.0,Graduation,Together,1,5,3,12,3,819,0,5,Loyal,10
23626.0,PhD,Married,1,3,1,3,3,43,0,5,At Risk,4
46106.0,Master,Together,2,1,1,2,1,54,0,6,At Risk,3
81168.0,Graduation,Married,0,6,4,7,1,1193,0,3,Loyal,10
27244.0,Graduation,Married,1,2,2,2,2,101,0,7,At Risk,5
26091.0,Graduation,Together,2,2,1,3,3,89,0,5,At Risk,5
26091.0,Graduation,Together,2,2,1,3,3,89,0,5,At Risk,5
43142.0,Master,Married,2,1,0,2,1,20,0,7,At Risk,3
38232.0,Graduation,Together,2,3,1,3,4,122,0,5,At Risk,5
92533.0,Graduation,Married,0,6,5,11,1,1131,0,2,Loyal,10
63285.0,Graduation,Widow,0,6,5,13,1,1103,0,3,Loyal,10
38946.0,Graduation,Together,1,3,1,6,2,257,0,5,Potential,7
38946.0,Graduation,Together,1,3,1,6,2,257,0,5,Potential,7
40233.0,PhD,Married,1,2,1,5,5,149,0,6,At Risk,5
46831.0,2n Cycle,Married,2,1,2,2,2,78,0,4,At Risk,5
67605.0,Graduation,Together,0,2,8,6,1,938,0,1,Potential,9
70379.0,Master,Single,1,6,3,13,3,860,0,4,Loyal,10
77297.0,2n Cycle,Divorced,0,5,7,9,1,789,0,4,Loyal,10
55759.0,Graduation,Married,1,10,3,8,5,854,0,8,Loyal,10
58217.0,Master,Single,3,2,0,4,1,103,0,6,At Risk,5
51369.0,Graduation,Together,1,8,2,4,2,576,0,8,Potential,7
51369.0,Graduation,Together,1,8,2,4,2,576,0,8,Potential,7
91249.0,Graduation,Single,0,7,9,6,0,1676,1,4,Loyal,11
52513.0,2n Cycle,Together,0,9,5,9,2,1149,0,7,Loyal,10
44159.0,Master,Married,1,4,1,6,4,275,0,5,Potential,7
76081.0,Graduation,Together,0,4,5,4,1,1033,0,2,Potential,8
76081.0,Graduation,Together,0,4,5,4,1,1033,0,2,Potential,8
39996.0,Graduation,Divorced,2,1,0,2,1,15,0,6,At Risk,3
55012.0,PhD,Together,1,8,2,9,6,660,0,5,Potential,9
77457.0,Graduation,Single,0,2,5,10,1,1157,0,1,Potential,9
80695.0,Graduation,Single,0,5,8,5,1,1918,0,2,Loyal,10
71866.0,Graduation,Married,1,6,3,10,1,715,0,3,Potential,9
73450.0,Master,Together,0,7,8,11,1,1804,0,3,Loyal,11
55614.0,PhD,Divorced,0,9,4,6,1,682,0,7,Potential,9
156924.0,PhD,Married,0,0,0,0,0,8,0,0,At Risk,3
30753.0,2n Cycle,Together,2,1,1,3,2,81,0,5,At Risk,5
54603.0,Master,Together,2,4,2,4,6,227,0,7,Potential,7
22280.0,Graduation,Together,1,1,0,2,1,13,0,8,At Risk,3
59385.0,Master,Together,2,3,1,4,2,185,0,5,At Risk,5
76998.0,Graduation,Married,1,11,8,8,2,1910,0,6,Loyal,11
80573.0,Master,Together,0,4,6,13,1,1564,0,2,Loyal,11
80573.0,Master,Together,0,4,6,13,1,1564,0,2,Loyal,11
24711.0,Graduation,Married,0,3,0,3,1,58,0,7,At Risk,5
38829.0,PhD,Married,1,3,2,2,1,99,0,5,At Risk,5
71466.0,PhD,Single,0,4,4,10,1,1230,0,1,Loyal,10
28839.0,Master,Together,2,2,0,3,2,32,0,5,At Risk,4
53790.0,Graduation,Married,2,7,2,8,3,542,0,6,Potential,8
73705.0,Master,Widow,2,9,6,8,2,1695,0,5,Loyal,11
22448.0,Graduation,Married,1,2,1,3,3,55,0,3,At Risk,4
12571.0,Graduation,Divorced,1,3,1,3,4,53,0,6,At Risk,4
73113.0,Master,Together,0,3,4,7,1,1001,0,2,Potential,8
35765.0,Graduation,Married,1,2,0,4,2,75,0,6,At Risk,5
46734.0,PhD,Single,3,3,2,3,4,223,0,6,At Risk,6
66313.0,PhD,Together,1,6,3,12,2,770,0,4,Loyal,10
68148.0,Master,Together,0,4,4,6,1,1042,0,2,Potential,8
44393.0,Graduation,Married,2,1,0,4,2,60,0,4,At Risk,5
38197.0,PhD,Together,1,1,0,3,1,40,0,5,At Risk,3
